myTest.txt			freq	dt		
3945028	-229		339.2130258	0.002948		-2.29
3947972	-574		339.673913	0.002944		-5.74
3950924	-459		338.7533875	0.002952		-4.59
3953868	-459		339.673913	0.002944		-4.59
3956812	-613		339.673913	0.002944		-6.13
3959756	-421		339.673913	0.002944		-4.21
3962716	-229		337.8378378	0.00296		-2.29
3965672	-498		338.2949932	0.002956		-4.98
3968620	-306		339.2130258	0.002948		-3.06
3971572	-344		338.7533875	0.002952		-3.44
3974516	-421		339.673913	0.002944		-4.21
3977464	-153		339.2130258	0.002948		-1.53
3980412	-306		339.2130258	0.002948		-3.06
3983368	-191		338.2949932	0.002956		-1.91
3986324	-229		338.2949932	0.002956		-2.29
3989260	0		340.599455	0.002936		0
3992064	-344		356.6333809	0.002804		-3.44
3995016	-191		338.7533875	0.002952		-1.91
3997964	-76		339.2130258	0.002948		-0.76
4000856	-76		345.7814661	0.002892		-0.76
4003756	-114		344.8275862	0.0029		-1.14
4006708	-114		338.7533875	0.002952		-1.14
4009664	-191		338.2949932	0.002956		-1.91
4012612	-229		339.2130258	0.002948		-2.29
4015560	-229		339.2130258	0.002948		-2.29
4018512	-268		338.7533875	0.002952		-2.68
4021456	-306		339.673913	0.002944		-3.06
4024400	-268		339.673913	0.002944		-2.68
4027348	-191		339.2130258	0.002948		-1.91
4030296	-306		339.2130258	0.002948		-3.06
4033252	-191		338.2949932	0.002956		-1.91
4036204	-268		338.7533875	0.002952		-2.68
4039152	-344		339.2130258	0.002948		-3.44
4043912	-268		210.0840336	0.00476		-2.68
4046864	-191		338.7533875	0.002952		-1.91
4049812	-344		339.2130258	0.002948		-3.44
4052756	-268		339.673913	0.002944		-2.68
4055700	-306		339.673913	0.002944		-3.06
4058644	-268		339.673913	0.002944		-2.68
4061596	-306		338.7533875	0.002952		-3.06
4064544	-229		339.2130258	0.002948		-2.29
4067488	-268		339.673913	0.002944		-2.68
4070440	-268		338.7533875	0.002952		-2.68
4073392	-268		338.7533875	0.002952		-2.68
4076344	-191		338.7533875	0.002952		-1.91
4079296	-153		338.7533875	0.002952		-1.53
4082244	-191		339.2130258	0.002948		-1.91
4085196	-191		338.7533875	0.002952		-1.91
4088148	-191		338.7533875	0.002952		-1.91
4091104	-153		338.2949932	0.002956		-1.53
4094052	-153		339.2130258	0.002948		-1.53
4097000	-153		339.2130258	0.002948		-1.53
4099948	-153		339.2130258	0.002948		-1.53
4102892	-153		339.673913	0.002944		-1.53
4105844	-191		338.7533875	0.002952		-1.91
4108788	-191		339.673913	0.002944		-1.91
4111736	-191		339.2130258	0.002948		-1.91
4114684	-153		339.2130258	0.002948		-1.53
4117632	-191		339.2130258	0.002948		-1.91
4120588	-191		338.2949932	0.002956		-1.91
4123540	-229		338.7533875	0.002952		-2.29
4126488	-229		339.2130258	0.002948		-2.29
4129440	-229		338.7533875	0.002952		-2.29
4132384	-191		339.673913	0.002944		-1.91
4135332	-229		339.2130258	0.002948		-2.29
4138280	-229		339.2130258	0.002948		-2.29
4141228	-229		339.2130258	0.002948		-2.29
4145976	-191		210.6149958	0.004748		-1.91
4148928	-268		338.7533875	0.002952		-2.68
4151872	-268		339.673913	0.002944		-2.68
4154820	-191		339.2130258	0.002948		-1.91
4157772	-268		338.7533875	0.002952		-2.68
4160716	-306		339.673913	0.002944		-3.06
4163660	-268		339.673913	0.002944		-2.68
4166604	-268		339.673913	0.002944		-2.68
4169556	-268		338.7533875	0.002952		-2.68
4172504	-191		339.2130258	0.002948		-1.91
4175460	-191		338.2949932	0.002956		-1.91
4178408	-229		339.2130258	0.002948		-2.29
4181352	-153		339.673913	0.002944		-1.53
4184304	-229		338.7533875	0.002952		-2.29
4187260	-153		338.2949932	0.002956		-1.53
4190216	-191		338.2949932	0.002956		-1.91
4193168	-229		338.7533875	0.002952		-2.29
4196120	-229		338.7533875	0.002952		-2.29
4199068	-191		339.2130258	0.002948		-1.91
4202012	-191		339.673913	0.002944		-1.91
4204960	-191		339.2130258	0.002948		-1.91
4207904	-191		339.673913	0.002944		-1.91
4210848	-268		339.673913	0.002944		-2.68
4213804	-153		338.2949932	0.002956		-1.53
4216760	-191		338.2949932	0.002956		-1.91
4219708	-153		339.2130258	0.002948		-1.53
4222656	-191		339.2130258	0.002948		-1.91
4225608	-153		338.7533875	0.002952		-1.53
4228548	-191		340.1360544	0.00294		-1.91
4231504	-153		338.2949932	0.002956		-1.53
4234460	-191		338.2949932	0.002956		-1.91
4237408	-114		339.2130258	0.002948		-1.14
4240356	-191		339.2130258	0.002948		-1.91
4243312	-153		338.2949932	0.002956		-1.53
4248072	-153		210.0840336	0.00476		-1.53
4251020	-153		339.2130258	0.002948		-1.53
4253968	-191		339.2130258	0.002948		-1.91
4256916	-191		339.2130258	0.002948		-1.91
4259872	-191		338.2949932	0.002956		-1.91
4262820	-191		339.2130258	0.002948		-1.91
4265764	-191		339.673913	0.002944		-1.91
4268708	-153		339.673913	0.002944		-1.53
4271656	-153		339.2130258	0.002948		-1.53
4274612	-153		338.2949932	0.002956		-1.53
4277568	-191		338.2949932	0.002956		-1.91
4280516	-153		339.2130258	0.002948		-1.53
4283464	-114		339.2130258	0.002948		-1.14
4286416	-153		338.7533875	0.002952		-1.53
4289372	-153		338.2949932	0.002956		-1.53
4292328	-191		338.2949932	0.002956		-1.91
4295280	-191		338.7533875	0.002952		-1.91
4298236	-229		338.2949932	0.002956		-2.29
4301184	-229		339.2130258	0.002948		-2.29
4304136	-229		338.7533875	0.002952		-2.29
4307088	-229		338.7533875	0.002952		-2.29
4310044	-191		338.2949932	0.002956		-1.91
4313000	-153		338.2949932	0.002956		-1.53
4315952	-191		338.7533875	0.002952		-1.91
4318908	-153		338.2949932	0.002956		-1.53
4321860	-153		338.7533875	0.002952		-1.53
4324808	-153		339.2130258	0.002948		-1.53
4327764	-153		338.2949932	0.002956		-1.53
4330716	-153		338.7533875	0.002952		-1.53
4333668	-153		338.7533875	0.002952		-1.53
4336616	-229		339.2130258	0.002948		-2.29
4339568	-153		338.7533875	0.002952		-1.53
4342516	-153		339.2130258	0.002948		-1.53
4345468	-229		338.7533875	0.002952		-2.29
4350220	-191		210.4377104	0.004752		-1.91
4353172	-153		338.7533875	0.002952		-1.53
4356128	-229		338.2949932	0.002956		-2.29
4359080	-229		338.7533875	0.002952		-2.29
4362036	-191		338.2949932	0.002956		-1.91
4364992	-229		338.2949932	0.002956		-2.29
4367940	-191		339.2130258	0.002948		-1.91
4370888	-191		339.2130258	0.002948		-1.91
4373844	-191		338.2949932	0.002956		-1.91
4376800	-153		338.2949932	0.002956		-1.53
4379748	-153		339.2130258	0.002948		-1.53
4382696	-191		339.2130258	0.002948		-1.91
4385648	-191		338.7533875	0.002952		-1.91
4388600	-191		338.7533875	0.002952		-1.91
4391548	-191		339.2130258	0.002948		-1.91
4394500	-153		338.7533875	0.002952		-1.53
4397448	-153		339.2130258	0.002948		-1.53
4400396	-229		339.2130258	0.002948		-2.29
4403348	-191		338.7533875	0.002952		-1.91
4406300	-153		338.7533875	0.002952		-1.53
4409256	-153		338.2949932	0.002956		-1.53
4412212	-153		338.2949932	0.002956		-1.53
4415164	-114		338.7533875	0.002952		-1.14
4418116	-153		338.7533875	0.002952		-1.53
4421064	-153		339.2130258	0.002948		-1.53
4424020	-153		338.2949932	0.002956		-1.53
4426964	-153		339.673913	0.002944		-1.53
4429912	-153		339.2130258	0.002948		-1.53
4432860	-153		339.2130258	0.002948		-1.53
4435816	-153		338.2949932	0.002956		-1.53
4438764	-191		339.2130258	0.002948		-1.91
4441716	-153		338.7533875	0.002952		-1.53
4444672	-191		338.2949932	0.002956		-1.91
4447620	-153		339.2130258	0.002948		-1.53
4450568	-191		339.2130258	0.002948		-1.91
4455340	-191		209.5557418	0.004772		-1.91
4458292	-229		338.7533875	0.002952		-2.29
4461248	-229		338.2949932	0.002956		-2.29
4464196	-191		339.2130258	0.002948		-1.91
4467148	-153		338.7533875	0.002952		-1.53
4470100	-153		338.7533875	0.002952		-1.53
4473056	-153		338.2949932	0.002956		-1.53
4476004	-191		339.2130258	0.002948		-1.91
4478952	-191		339.2130258	0.002948		-1.91
4481908	-191		338.2949932	0.002956		-1.91
4484856	-191		339.2130258	0.002948		-1.91
4487804	-191		339.2130258	0.002948		-1.91
4490752	-153		339.2130258	0.002948		-1.53
4493704	-153		338.7533875	0.002952		-1.53
4496652	-229		339.2130258	0.002948		-2.29
4499604	-191		338.7533875	0.002952		-1.91
4502556	-153		338.7533875	0.002952		-1.53
4505512	-153		338.2949932	0.002956		-1.53
4508468	-191		338.2949932	0.002956		-1.91
4511420	-191		338.7533875	0.002952		-1.91
4514372	-153		338.7533875	0.002952		-1.53
4517320	-191		339.2130258	0.002948		-1.91
4520276	-229		338.2949932	0.002956		-2.29
4523232	-191		338.2949932	0.002956		-1.91
4526180	-191		339.2130258	0.002948		-1.91
4529128	-191		339.2130258	0.002948		-1.91
4532080	-191		338.7533875	0.002952		-1.91
4535032	-191		338.7533875	0.002952		-1.91
4537980	-191		339.2130258	0.002948		-1.91
4540928	-191		339.2130258	0.002948		-1.91
4543880	-229		338.7533875	0.002952		-2.29
4546828	-191		339.2130258	0.002948		-1.91
4549780	-153		338.7533875	0.002952		-1.53
4552732	-153		338.7533875	0.002952		-1.53
4557492	-229		210.0840336	0.00476		-2.29
4560440	-229		339.2130258	0.002948		-2.29
4563392	-191		338.7533875	0.002952		-1.91
4566340	-191		339.2130258	0.002948		-1.91
4569288	-191		339.2130258	0.002948		-1.91
4572236	-191		339.2130258	0.002948		-1.91
4575184	-191		339.2130258	0.002948		-1.91
4578140	-153		338.2949932	0.002956		-1.53
4581096	-191		338.2949932	0.002956		-1.91
4584048	-191		338.7533875	0.002952		-1.91
4587004	-191		338.2949932	0.002956		-1.91
4589952	-153		339.2130258	0.002948		-1.53
4592904	-153		338.7533875	0.002952		-1.53
4595856	-153		338.7533875	0.002952		-1.53
4598812	-191		338.2949932	0.002956		-1.91
4601768	-191		338.2949932	0.002956		-1.91
4604720	-229		338.7533875	0.002952		-2.29
4607676	-153		338.2949932	0.002956		-1.53
4610628	-191		338.7533875	0.002952		-1.91
4613576	-191		339.2130258	0.002948		-1.91
4616532	-191		338.2949932	0.002956		-1.91
4619484	-153		338.7533875	0.002952		-1.53
4622432	-191		339.2130258	0.002948		-1.91
4625384	-191		338.7533875	0.002952		-1.91
4628336	-191		338.7533875	0.002952		-1.91
4631284	-191		339.2130258	0.002948		-1.91
4634236	-153		338.7533875	0.002952		-1.53
4637184	-153		339.2130258	0.002948		-1.53
4640136	-191		338.7533875	0.002952		-1.91
4643084	-153		339.2130258	0.002948		-1.53
4646036	-191		338.7533875	0.002952		-1.91
4648992	-153		338.2949932	0.002956		-1.53
4651944	-191		338.7533875	0.002952		-1.91
4654900	-229		338.2949932	0.002956		-2.29
4662372	-191		133.8329764	0.007472		-1.91
4665324	-229		338.7533875	0.002952		-2.29
4668276	-191		338.7533875	0.002952		-1.91
4671224	-191		339.2130258	0.002948		-1.91
4674180	-191		338.2949932	0.002956		-1.91
4677136	-191		338.2949932	0.002956		-1.91
4680084	-191		339.2130258	0.002948		-1.91
4683032	-153		339.2130258	0.002948		-1.53
4685984	-191		338.7533875	0.002952		-1.91
4688932	-191		339.2130258	0.002948		-1.91
4691884	-153		338.7533875	0.002952		-1.53
4694836	-229		338.7533875	0.002952		-2.29
4697792	-191		338.2949932	0.002956		-1.91
4700740	-229		339.2130258	0.002948		-2.29
4703692	-153		338.7533875	0.002952		-1.53
4706644	-191		338.7533875	0.002952		-1.91
4709600	-229		338.2949932	0.002956		-2.29
4712548	-153		339.2130258	0.002948		-1.53
4715496	-153		339.2130258	0.002948		-1.53
4718452	-229		338.2949932	0.002956		-2.29
4721400	-191		339.2130258	0.002948		-1.91
4724348	-191		339.2130258	0.002948		-1.91
4727300	-153		338.7533875	0.002952		-1.53
4730248	-229		339.2130258	0.002948		-2.29
4733196	-191		339.2130258	0.002948		-1.91
4736148	-191		338.7533875	0.002952		-1.91
4739100	-191		338.7533875	0.002952		-1.91
4742056	-191		338.2949932	0.002956		-1.91
4745012	-191		338.2949932	0.002956		-1.91
4747964	-191		338.7533875	0.002952		-1.91
4750912	-191		339.2130258	0.002948		-1.91
4753864	-191		338.7533875	0.002952		-1.91
4756816	-153		338.7533875	0.002952		-1.53
4759772	-229		338.2949932	0.002956		-2.29
4764516	-229		210.7925801	0.004744		-2.29
4767468	-191		338.7533875	0.002952		-1.91
4770420	-191		338.7533875	0.002952		-1.91
4773376	-191		338.2949932	0.002956		-1.91
4776324	-191		339.2130258	0.002948		-1.91
4779272	-229		339.2130258	0.002948		-2.29
4782228	-114		338.2949932	0.002956		-1.14
4785180	-191		338.7533875	0.002952		-1.91
4788136	-229		338.2949932	0.002956		-2.29
4791092	-153		338.2949932	0.002956		-1.53
4794048	-153		338.2949932	0.002956		-1.53
4796996	-229		339.2130258	0.002948		-2.29
4799944	-153		339.2130258	0.002948		-1.53
4802900	-229		338.2949932	0.002956		-2.29
4805856	-153		338.2949932	0.002956		-1.53
4808804	-229		339.2130258	0.002948		-2.29
4811752	-153		339.2130258	0.002948		-1.53
4814708	-191		338.2949932	0.002956		-1.91
4817656	-191		339.2130258	0.002948		-1.91
4820604	-153		339.2130258	0.002948		-1.53
4823552	-191		339.2130258	0.002948		-1.91
4826504	-191		338.7533875	0.002952		-1.91
4829452	-153		339.2130258	0.002948		-1.53
4832404	-229		338.7533875	0.002952		-2.29
4835356	-153		338.7533875	0.002952		-1.53
4838312	-153		338.2949932	0.002956		-1.53
4841268	-191		338.2949932	0.002956		-1.91
4844224	-191		338.2949932	0.002956		-1.91
4847172	-191		339.2130258	0.002948		-1.91
4850120	-229		339.2130258	0.002948		-2.29
4853076	-191		338.2949932	0.002956		-1.91
4856028	-191		338.7533875	0.002952		-1.91
4858976	-191		339.2130258	0.002948		-1.91
4861928	-191		338.7533875	0.002952		-1.91
4866672	-191		210.7925801	0.004744		-1.91
4869620	-191		339.2130258	0.002948		-1.91
4872568	-191		339.2130258	0.002948		-1.91
4875520	-191		338.7533875	0.002952		-1.91
4878468	-229		339.2130258	0.002948		-2.29
4881424	-153		338.2949932	0.002956		-1.53
4884372	-153		339.2130258	0.002948		-1.53
4887320	-153		339.2130258	0.002948		-1.53
4890272	-191		338.7533875	0.002952		-1.91
4893220	-153		339.2130258	0.002948		-1.53
4896168	-191		339.2130258	0.002948		-1.91
4899116	-153		339.2130258	0.002948		-1.53
4902064	-153		339.2130258	0.002948		-1.53
4905016	-153		338.7533875	0.002952		-1.53
4907968	-114		338.7533875	0.002952		-1.14
4910920	-153		338.7533875	0.002952		-1.53
4913876	-153		338.2949932	0.002956		-1.53
4916828	-191		338.7533875	0.002952		-1.91
4919772	-191		339.673913	0.002944		-1.91
4922724	-191		338.7533875	0.002952		-1.91
4925676	-153		338.7533875	0.002952		-1.53
4928628	-191		338.7533875	0.002952		-1.91
4931576	-191		339.2130258	0.002948		-1.91
4934528	-153		338.7533875	0.002952		-1.53
4937480	-153		338.7533875	0.002952		-1.53
4940428	-191		339.2130258	0.002948		-1.91
4943380	-229		338.7533875	0.002952		-2.29
4946336	-191		338.2949932	0.002956		-1.91
4949284	-153		339.2130258	0.002948		-1.53
4952236	-153		338.7533875	0.002952		-1.53
4955188	-191		338.7533875	0.002952		-1.91
4958140	-153		338.7533875	0.002952		-1.53
4961096	-191		338.2949932	0.002956		-1.91
4964052	-191		338.2949932	0.002956		-1.91
4968796	-153		210.7925801	0.004744		-1.53
4971744	-191		339.2130258	0.002948		-1.91
4974692	-191		339.2130258	0.002948		-1.91
4977640	-153		339.2130258	0.002948		-1.53
4980596	-191		338.2949932	0.002956		-1.91
4983544	-153		339.2130258	0.002948		-1.53
4986492	-114		339.2130258	0.002948		-1.14
4989444	-153		338.7533875	0.002952		-1.53
4992392	-153		339.2130258	0.002948		-1.53
4995340	-191		339.2130258	0.002948		-1.91
4998292	-153		338.7533875	0.002952		-1.53
5001244	-191		338.7533875	0.002952		-1.91
5004200	-191		338.2949932	0.002956		-1.91
5007156	-153		338.2949932	0.002956		-1.53
5010108	-191		338.7533875	0.002952		-1.91
5013060	-153		338.7533875	0.002952		-1.53
5016008	-191		339.2130258	0.002948		-1.91
5018964	-191		338.2949932	0.002956		-1.91
5021920	-191		338.2949932	0.002956		-1.91
5024868	-191		339.2130258	0.002948		-1.91
5027816	-191		339.2130258	0.002948		-1.91
5030768	-229		338.7533875	0.002952		-2.29
5033720	-229		338.7533875	0.002952		-2.29
5036668	-191		339.2130258	0.002948		-1.91
5039616	-229		339.2130258	0.002948		-2.29
5042568	-191		338.7533875	0.002952		-1.91
5045516	-191		339.2130258	0.002948		-1.91
5048468	-191		338.7533875	0.002952		-1.91
5051420	-191		338.7533875	0.002952		-1.91
5054376	-191		338.2949932	0.002956		-1.91
5057332	-191		338.2949932	0.002956		-1.91
5060284	-191		338.7533875	0.002952		-1.91
5063236	-191		338.7533875	0.002952		-1.91
5066184	-153		339.2130258	0.002948		-1.53
5070928	-191		210.7925801	0.004744		-1.91
5073876	-191		339.2130258	0.002948		-1.91
5076828	-191		338.7533875	0.002952		-1.91
5079784	-153		338.2949932	0.002956		-1.53
5082740	-191		338.2949932	0.002956		-1.91
5085696	-191		338.2949932	0.002956		-1.91
5088644	-153		339.2130258	0.002948		-1.53
5091592	-191		339.2130258	0.002948		-1.91
5094548	-153		338.2949932	0.002956		-1.53
5097500	-153		338.7533875	0.002952		-1.53
5100456	-153		338.2949932	0.002956		-1.53
5103412	-191		338.2949932	0.002956		-1.91
5106364	-153		338.7533875	0.002952		-1.53
5109316	-191		338.7533875	0.002952		-1.91
5112264	-153		339.2130258	0.002948		-1.53
5115220	-153		338.2949932	0.002956		-1.53
5118172	-191		338.7533875	0.002952		-1.91
5121124	-191		338.7533875	0.002952		-1.91
5124068	-191		339.673913	0.002944		-1.91
5127020	-191		338.7533875	0.002952		-1.91
5129968	-191		339.2130258	0.002948		-1.91
5132916	-153		339.2130258	0.002948		-1.53
5135872	-229		338.2949932	0.002956		-2.29
5138820	-153		339.2130258	0.002948		-1.53
5141772	-191		338.7533875	0.002952		-1.91
5144724	-191		338.7533875	0.002952		-1.91
5147680	-191		338.2949932	0.002956		-1.91
5150632	-191		338.7533875	0.002952		-1.91
5153588	-191		338.2949932	0.002956		-1.91
5156540	-153		338.7533875	0.002952		-1.53
5159492	-153		338.7533875	0.002952		-1.53
5162440	-191		339.2130258	0.002948		-1.91
5165396	-191		338.2949932	0.002956		-1.91
5168348	-153		338.7533875	0.002952		
5171300	-191		338.7533875	0.002952		
5176044	-191		210.7925801	0.004744		
5178996	-191		338.7533875	0.002952		
5181952	-191		338.2949932	0.002956		
5184900	-191		339.2130258	0.002948		
5187848	-191		339.2130258	0.002948		
5190804	-191		338.2949932	0.002956		
5193756	-153		338.7533875	0.002952		
5196712	-191		338.2949932	0.002956		
5199668	-191		338.2949932	0.002956		
5202620	-153		338.7533875	0.002952		
5205572	-191		338.7533875	0.002952		
5208520	-153		339.2130258	0.002948		
5211476	-229		338.2949932	0.002956		
5214428	-191		338.7533875	0.002952		
5217380	-229		338.7533875	0.002952		
5220328	-191		339.2130258	0.002948		
5223280	-191		338.7533875	0.002952		
5226228	-229		339.2130258	0.002948		
5229180	-153		338.7533875	0.002952		
5232128	-229		339.2130258	0.002948		
5235080	-191		338.7533875	0.002952		
5238028	-191		339.2130258	0.002948		
5240980	-191		338.7533875	0.002952		
5243932	-229		338.7533875	0.002952		
5246888	-153		338.2949932	0.002956		
5249844	-191		338.2949932	0.002956		
5252788	-229		339.673913	0.002944		
5255736	-191		339.2130258	0.002948		
5258684	-153		339.2130258	0.002948		
5261632	-191		339.2130258	0.002948		
5264580	-191		339.2130258	0.002948		
5267532	-191		338.7533875	0.002952		
5270480	-191		339.2130258	0.002948		
5273436	-153		338.2949932	0.002956		
5278184	-191		210.6149958	0.004748		
5281132	-191		339.2130258	0.002948		
5284084	-153		338.7533875	0.002952		
5287032	-153		339.2130258	0.002948		
5289984	-191		338.7533875	0.002952		
5292936	-229		338.7533875	0.002952		
5295884	-191		339.2130258	0.002948		
5298836	-229		338.7533875	0.002952		
5301784	-191		339.2130258	0.002948		
5304736	-191		338.7533875	0.002952		
5307688	-191		338.7533875	0.002952		
5310636	-153		339.2130258	0.002948		
5313588	-191		338.7533875	0.002952		
5316540	-153		338.7533875	0.002952		
5319496	-229		338.2949932	0.002956		
5322452	-153		338.2949932	0.002956		
5325404	-191		338.7533875	0.002952		
5328348	-191		339.673913	0.002944		
5331292	-191		339.673913	0.002944		
5334240	-153		339.2130258	0.002948		
5337188	-191		339.2130258	0.002948		
5340136	-153		339.2130258	0.002948		
5343092	-191		338.2949932	0.002956		
5346040	-191		339.2130258	0.002948		
5348988	-153		339.2130258	0.002948		
5351940	-191		338.7533875	0.002952		
5354888	-153		339.2130258	0.002948		
5357836	-191		339.2130258	0.002948		
5360788	-153		338.7533875	0.002952		
5363740	-153		338.7533875	0.002952		
5366696	-191		338.2949932	0.002956		
5369652	-153		338.2949932	0.002956		
5372604	-153		338.7533875	0.002952		
5375556	-191		338.7533875	0.002952		
5380316	-191		210.0840336	0.00476		
5383264	-191		339.2130258	0.002948		
5386212	-191		339.2130258	0.002948		
5389168	-191		338.2949932	0.002956		
5392116	-153		339.2130258	0.002948		
5395064	-191		339.2130258	0.002948		
5398016	-191		338.7533875	0.002952		
5400968	-191		338.7533875	0.002952		
5403916	-191		339.2130258	0.002948		
5406868	-191		338.7533875	0.002952		
5409820	-191		338.7533875	0.002952		
5412776	-191		338.2949932	0.002956		
5415732	-229		338.2949932	0.002956		
5418688	-153		338.2949932	0.002956		
5421636	-153		339.2130258	0.002948		
5424584	-191		339.2130258	0.002948		
5427540	-191		338.2949932	0.002956		
5430496	-153		338.2949932	0.002956		
5433444	-229		339.2130258	0.002948		
5436392	-191		339.2130258	0.002948		
5439344	-191		338.7533875	0.002952		
5442296	-153		338.7533875	0.002952		
5445244	-191		339.2130258	0.002948		
5448192	-191		339.2130258	0.002948		
5451144	-191		338.7533875	0.002952		
5454092	-191		339.2130258	0.002948		
5457044	-153		338.7533875	0.002952		
5459996	-153		338.7533875	0.002952		
5462952	-153		338.2949932	0.002956		
5465908	-153		338.2949932	0.002956		
5468860	-191		338.7533875	0.002952		
5471812	-191		338.7533875	0.002952		
5474760	-191		339.2130258	0.002948		
5477716	-153		338.2949932	0.002956		
5482464	-191		210.6149958	0.004748		
5485416	-229		338.7533875	0.002952		
5488368	-153		338.7533875	0.002952		
5491316	-191		339.2130258	0.002948		
5494272	-153		338.2949932	0.002956		
5497220	-191		339.2130258	0.002948		
5500168	-229		339.2130258	0.002948		
5503124	-191		338.2949932	0.002956		
5506076	-191		338.7533875	0.002952		
5509032	-191		338.2949932	0.002956		
5511988	-229		338.2949932	0.002956		
5514944	-191		338.2949932	0.002956		
5517892	-191		339.2130258	0.002948		
5520840	-191		339.2130258	0.002948		
5523796	-191		338.2949932	0.002956		
5526752	-191		338.2949932	0.002956		
5529700	-191		339.2130258	0.002948		
5532648	-191		339.2130258	0.002948		
5535600	-153		338.7533875	0.002952		
5538552	-229		338.7533875	0.002952		
5541500	-114		339.2130258	0.002948		
5544448	-191		339.2130258	0.002948		
5547400	-191		338.7533875	0.002952		
5550348	-191		339.2130258	0.002948		
5553300	-191		338.7533875	0.002952		
5556252	-191		338.7533875	0.002952		
5559208	-191		338.2949932	0.002956		
5562164	-191		338.2949932	0.002956		
5565116	-191		338.7533875	0.002952		
5568064	-153		339.2130258	0.002948		
5571016	-191		338.7533875	0.002952		
5573968	-153		338.7533875	0.002952		
5576924	-191		338.2949932	0.002956		
5579876	-153		338.7533875	0.002952		
5584628	-191		210.4377104	0.004752		
5587576	-153		339.2130258	0.002948		
5590532	-153		338.2949932	0.002956		
5593480	-191		339.2130258	0.002948		
5596428	-153		339.2130258	0.002948		
5599380	-191		338.7533875	0.002952		
5602332	-191		338.7533875	0.002952		
5605288	-191		338.2949932	0.002956		
5608244	-191		338.2949932	0.002956		
5611196	-191		338.7533875	0.002952		
5614148	-229		338.7533875	0.002952		
5617096	-191		339.2130258	0.002948		
5620052	-229		338.2949932	0.002956		
5623004	-191		338.7533875	0.002952		
5625956	-191		338.7533875	0.002952		
5628904	-191		339.2130258	0.002948		
5631856	-191		338.7533875	0.002952		
5634804	-191		339.2130258	0.002948		
5637756	-153		338.7533875	0.002952		
5640704	-191		339.2130258	0.002948		
5643656	-191		338.7533875	0.002952		
5646604	-191		339.2130258	0.002948		
5649556	-191		338.7533875	0.002952		
5652508	-114		338.7533875	0.002952		
5655464	-191		338.2949932	0.002956		
5658416	-191		338.7533875	0.002952		
5661372	-153		338.2949932	0.002956		
5664324	-153		338.7533875	0.002952		
5667272	-191		339.2130258	0.002948		
5670224	-191		338.7533875	0.002952		
5673180	-153		338.2949932	0.002956		
5676128	-191		339.2130258	0.002948		
5679076	-191		339.2130258	0.002948		
5682032	-191		338.2949932	0.002956		
5686784	-191		210.4377104	0.004752		
5689736	-191		338.7533875	0.002952		
5692684	-153		339.2130258	0.002948		
5695636	-191		338.7533875	0.002952		
5698588	-191		338.7533875	0.002952		
5701544	-229		338.2949932	0.002956		
5704500	-191		338.2949932	0.002956		
5707452	-191		338.7533875	0.002952		
5710400	-191		339.2130258	0.002948		
5713352	-153		338.7533875	0.002952		
5716304	-191		338.7533875	0.002952		
5719260	-191		338.2949932	0.002956		
5722208	-191		339.2130258	0.002948		
5725160	-153		338.7533875	0.002952		
5728112	-191		338.7533875	0.002952		
5731060	-191		339.2130258	0.002948		
5734008	-229		339.2130258	0.002948		
5736960	-153		338.7533875	0.002952		
5739912	-191		338.7533875	0.002952		
5742860	-191		339.2130258	0.002948		
5745812	-153		338.7533875	0.002952		
5748768	-114		338.2949932	0.002956		
5751720	-153		338.7533875	0.002952		
5754676	-191		338.2949932	0.002956		
5757628	-114		338.7533875	0.002952		
5760580	-191		338.7533875	0.002952		
5763524	-191		339.673913	0.002944		
5766472	-153		339.2130258	0.002948		
5769420	-191		339.2130258	0.002948		
5772368	-191		339.2130258	0.002948		
5775316	-153		339.2130258	0.002948		
5778272	-191		338.2949932	0.002956		
5781224	-191		338.7533875	0.002952		
5784180	-153		338.2949932	0.002956		
5788940	-153		210.0840336	0.00476		
5791892	-191		338.7533875	0.002952		
5794848	-229		338.2949932	0.002956		
5797800	-191		338.7533875	0.002952		
5800756	-191		338.2949932	0.002956		
5803712	-229		338.2949932	0.002956		
5806660	-191		339.2130258	0.002948		
5809608	-191		339.2130258	0.002948		
5812564	-153		338.2949932	0.002956		
5815520	-191		338.2949932	0.002956		
5818468	-153		339.2130258	0.002948		
5821416	-153		339.2130258	0.002948		
5824372	-153		338.2949932	0.002956		
5827320	-114		339.2130258	0.002948		
5830268	-153		339.2130258	0.002948		
5833220	-153		338.7533875	0.002952		
5836168	-191		339.2130258	0.002948		
5839116	-191		339.2130258	0.002948		
5842068	-229		338.7533875	0.002952		
5845024	-191		338.2949932	0.002956		
5847976	-191		338.7533875	0.002952		
5850932	-191		338.2949932	0.002956		
5853888	-229		338.2949932	0.002956		
5856836	-153		339.2130258	0.002948		
5859784	-191		339.2130258	0.002948		
5862740	-191		338.2949932	0.002956		
5865696	-229		338.2949932	0.002956		
5868644	-229		339.2130258	0.002948		
5871592	-191		339.2130258	0.002948		
5874548	-229		338.2949932	0.002956		
5877496	-153		339.2130258	0.002948		
5880444	-191		339.2130258	0.002948		
5883392	-191		339.2130258	0.002948		
5886344	-229		338.7533875	0.002952		
5891104	-191		210.0840336	0.00476		
5894060	-191		338.2949932	0.002956		
5897012	-191		338.7533875	0.002952		
5899968	-153		338.2949932	0.002956		
5902916	-229		339.2130258	0.002948		
