-----OpenSourceQuad-----

Date: Mar 20 2014
Time: 19:08:20
Software version: 0.85
Flight Number: 1046
Runtime data: 


14302372,-2.18,-1.01
14312772,-2.11,-1.01
14326540,-2.04,-1.01
14336932,-1.96,1.01
14347196,-1.88,1.01
14357516,-1.79,1.01
14367900,-1.70,1.01
14378308,-1.61,2.29
14388676,-1.51,2.29
14398980,-1.41,2.29
14409348,-1.31,2.29
14420196,-1.21,-2.82
14431124,-1.10,-2.82
14442028,-1.00,-2.82
14452924,-0.90,-2.32
14463360,-0.80,-2.32
14473776,-0.70,-2.32
14484196,-0.61,-2.32
14494568,-0.51,0.52
14504816,-0.43,0.52
14515100,-0.34,0.52
14525376,-0.26,0.52
14535756,-0.19,1.12
14546096,-0.11,1.12
14556480,-0.05,1.12
14566856,0.00,-7.50
14580492,0.05,-7.50
14590812,0.09,-7.50
14601112,0.12,-7.50
14611484,0.13,-7.08
14621852,0.14,-7.08
14632116,0.13,-7.08
14642500,0.12,-2.78
14652872,0.09,-2.78
14663236,0.06,-2.78
14673596,0.01,-2.78
14683956,-0.05,-3.42
14694324,-0.12,-3.42
14704692,-0.21,-3.42
14715004,-0.30,-3.42
14725360,-0.41,-4.77
14735780,-0.52,-4.77
14746192,-0.65,-4.77
14756604,-0.79,-4.77
14767004,-0.92,4.35
14777408,-1.07,4.35
14787756,-1.22,4.35
14798148,-1.37,-0.48
14809012,-1.52,-0.48
14819844,-1.66,-0.48
14834020,-1.81,-0.48
14844860,-1.95,1.72
14855232,-2.09,1.72
14865576,-2.22,1.72
14875976,-2.34,-0.34
14886404,-2.44,-0.34
14896792,-2.54,-0.34
14907196,-2.63,-0.34
14917576,-2.70,0.05
14927952,-2.76,0.05
14938272,-2.80,0.05
14948536,-2.83,0.05
14958916,-2.84,2.68
14969288,-2.83,2.68
14979584,-2.81,2.68
14989880,-2.78,2.68
15000168,-2.74,-5.20
15010560,-2.68,-5.20
15021448,-2.61,-5.20
15032360,-2.52,-0.58
15043224,-2.43,-0.58
15054148,-2.33,-0.58
15064580,-2.22,-0.58
15074924,-2.11,-4.17
15088700,-1.99,-4.17
15099068,-1.87,-4.17
15109496,-1.75,-5.37
15119928,-1.63,-5.37
15130368,-1.52,-5.37
15140804,-1.41,-5.37
15151228,-1.30,-0.12
15161640,-1.20,-0.12
15171948,-1.11,-0.12
15182272,-1.02,-0.12
15192708,-0.94,-0.97
15203060,-0.87,-0.97
15213460,-0.82,-0.97
15223872,-0.77,-5.59
15234268,-0.74,-5.59
15244708,-0.72,-5.59
15255084,-0.71,-5.59
15265412,-0.70,-1.33
15275836,-0.71,-1.33
15286268,-0.73,-1.33
15296680,-0.76,-1.33
15307116,-0.80,4.06
15317452,-0.84,4.06
15331124,-0.89,4.06
15341932,-0.95,-5.48
15352868,-1.01,-5.48
15363724,-1.07,-5.48
15374096,-1.14,-5.48
15384504,-1.22,-4.63
15394940,-1.30,-4.63
15405384,-1.38,-4.63
15415720,-1.46,-4.63
15426152,-1.54,-1.61
15436560,-1.62,-1.61
15446932,-1.70,-1.61
15457272,-1.78,-3.74
15467676,-1.86,-3.74
15478076,-1.94,-3.74
15488484,-2.02,-3.74
15498904,-2.10,-2.82
15509360,-2.18,-2.82
15519808,-2.25,-2.82
15530232,-2.32,-2.82
15540624,-2.40,-3.56
15550996,-2.46,-3.56
15561476,-2.53,-3.56
15571832,-2.60,-3.56
15585520,-2.66,-2.18
15595948,-2.72,-2.18
15606336,-2.77,-2.18
15616776,-2.83,-5.12
15627196,-2.88,-5.12
15637588,-2.93,-5.12
15647980,-2.98,-5.12
15658348,-3.02,-2.04
15668672,-3.06,-2.04
15679552,-3.10,-2.04
15690344,-3.14,-3.10
15701276,-3.17,-3.10
15712156,-3.20,-3.10
15723028,-3.23,-3.10
15733928,-3.25,-1.65
15744820,-3.27,-1.65
15755652,-3.29,-1.65
15766544,-3.31,-5.27
15777348,-3.33,-5.27
15788216,-3.34,-5.27
15799040,-3.35,-5.27
15809920,-3.36,-3.14
15820832,-3.37,-3.14
15835064,-3.38,-3.14
15845988,-3.38,-3.24
15856400,-3.39,-3.24
15866776,-3.39,-3.24
15877188,-3.39,-3.24
15887524,-3.39,-1.79
15897920,-3.39,-1.79
15908232,-3.39,-1.79
15918644,-3.38,-1.79
15929084,-3.38,-4.24
15939516,-3.38,-4.24
15949948,-3.37,-4.24
15960396,-3.36,0.34
15970724,-3.36,0.34
15981044,-3.35,0.34
15991368,-3.33,0.34
16001788,-3.32,-3.92
16012220,-3.30,-3.92
16022588,-3.29,-3.92
16032944,-3.27,-3.92
16043332,-3.25,-1.54
16053696,-3.23,-1.54
16064132,-3.20,-1.54
16077768,-3.18,-2.43
16088224,-3.15,-2.43
16098632,-3.12,-2.43
16109028,-3.08,-2.43
16119400,-3.05,-2.93
16129844,-3.01,-2.93
16140156,-2.98,-2.93
16150480,-2.94,-2.93
16160832,-2.91,-4.13
16171296,-2.87,-4.13
16181720,-2.84,-4.13
16192132,-2.79,4.45
16202524,-2.76,4.45
